8.270712e+002,3.054862e-002
8.273123e+002,3.053220e-002
8.275533e+002,3.051922e-002
8.277944e+002,3.050632e-002
8.280355e+002,3.049122e-002
8.282765e+002,3.047238e-002
8.285176e+002,3.044860e-002
8.287586e+002,3.041676e-002
8.289997e+002,3.037394e-002
8.292407e+002,3.031716e-002
8.294818e+002,3.024511e-002
8.297228e+002,3.015837e-002
8.299639e+002,3.005929e-002
8.302050e+002,2.995153e-002
8.304460e+002,2.983894e-002
8.306871e+002,2.972578e-002
8.309282e+002,2.961605e-002
8.311692e+002,2.951411e-002
8.314103e+002,2.942383e-002
8.316513e+002,2.934792e-002
8.318924e+002,2.928603e-002
8.321334e+002,2.923478e-002
8.323745e+002,2.918665e-002
8.326155e+002,2.913361e-002
8.328566e+002,2.906948e-002
8.330977e+002,2.899289e-002
8.333387e+002,2.890831e-002
8.335798e+002,2.882559e-002
8.338209e+002,2.875609e-002
8.340619e+002,2.870851e-002
8.343030e+002,2.868596e-002
8.345440e+002,2.868423e-002
8.347851e+002,2.869435e-002
8.350261e+002,2.870423e-002
8.352672e+002,2.870285e-002
8.355082e+002,2.868349e-002
8.357493e+002,2.864292e-002
8.359904e+002,2.858187e-002
8.362314e+002,2.850321e-002
8.364725e+002,2.841123e-002
8.367136e+002,2.831099e-002
8.369546e+002,2.820876e-002
8.371957e+002,2.811168e-002
8.374367e+002,2.802625e-002
8.376778e+002,2.795804e-002
8.379188e+002,2.790854e-002
8.381599e+002,2.787621e-002
8.384009e+002,2.785533e-002
8.386420e+002,2.783873e-002
8.388831e+002,2.782014e-002
8.391241e+002,2.779503e-002
8.393652e+002,2.776182e-002
8.396063e+002,2.772075e-002
8.398473e+002,2.767335e-002
8.400884e+002,2.762123e-002
8.403294e+002,2.756615e-002
8.405705e+002,2.751073e-002
8.408115e+002,2.745838e-002
8.410526e+002,2.741366e-002
8.412936e+002,2.738035e-002
8.415347e+002,2.735998e-002
8.417758e+002,2.735088e-002
8.420168e+002,2.734848e-002
8.422579e+002,2.734742e-002
8.424990e+002,2.734301e-002
